"","Rh103Di<BC103>","Pd104Di<BC104>","Pd105Di<BC105>","Pd106Di<BC106>","Pd108Di<BC108>","Pd110Di<BC110>","Cd112Di<CD19>","In113Di<BC113>","Cd114Di<CD19>","In115Di<Blank>","La139Di<CD45>","Ce140Di<Blank>","Pr141Di<CD43>","Nd142Di<MHCII>","Nd143Di<B220>","Nd144Di<CD11a>","Nd145Di<Ly6GC>","Nd146Di<CD8>","Pm147Di<Ly6G>","Nd148Di<Ly6C>","Sm149Di<CD4>","Nd150Di<CD127>","Eu151Di<CD62L>","Sm152Di<CD11c>","Eu153Di<CD11b>","Sm154Di<CD3>","Gd155Di<CD86>","Gd156Di<BST2>","Gd157Di<CD27>","Gd158Di<Ter119>","Tb159Di<F4_80>","Gd160Di<FcER1>","Dy161Di<CD25>","Dy162Di<PDL1>","Dy163Di<PDL2>","Dy164Di<CD103>","Ho165Di<CD64>","Er166Di<CD48>","Er167Di<CD49b>","Er168Di<CD44>","Tm169Di<CD115>","Er170Di<CD38>","Yb171Di<MerTK>","Yb172Di<Sca-1>","Yb173Di<CD172>","Yb174Di<CD24>","Lu175Di<Siglec_F>","Lu176Di<CD90>","Ir191Di<DNA>","Ir193Di<DNA>","Pt195Di<Cisplatin>","Length<NA>"
"CD45+CD3-CD90-CD19- M1_35921",2.70250256348047,3.7033314095378,3.70154484915482,2.78462838846645,2.03971734993043,3.21942574361087,2.89600648613394,0.266857093080729,4.385442611109,1.84014901050937,2.03447323806864,0.157138701728395,3.08278029440945,1.16526556762092,2.28649486918846,3.44752677254309,0.386348336913431,1.30442740453384,0.230979943512294,2.63547437941311,0.924300510670201,1.66151562182518,1.70027805170353,0.337903303082282,3.18597525506391,0.728845148560453,0.191863686167114,1.71939314139292,2.36399082701835,0.628395363921901,0.138448785163906,0.384649473353057,0.985625671719315,0.77665996004487,0.379006479130333,0.39256535913406,2.22724283318648,2.30924161019762,0.384492922730417,2.24830838490772,2.09419755077841,2.56242868261375,1.74154097192089,0.477036509660051,2.11661881294835,0.330606820238653,1.02508677103478,3.60528449565553,4.2431949739626,4.37123989912961,4.36695830331903,4.1870548564216
"CD45+CD3-CD90-CD19- M1_3864",2.25452368824151,3.48894553575045,3.16266435124437,2.9292182074623,0.644920890607178,3.75111840266487,1.33876937497888,0.61912286102464,1.04079588888187,1.65615018168093,2.78291334978132,0.969676669353113,3.01307063355051,0.430807145688303,1.03724961639416,0.64255903960398,0.905543907309556,0.691455442301787,0.660334688783506,2.14234581041978,0.78935475195572,1.15409148657266,0.837644917311529,1.39068449503578,1.19220158062311,1.04550117512493,2.13747711001361,2.71322018485761,1.94440898852018,2.1851904061261,1.06513919452151,2.20190722792924,0.742255584690919,1.36877891001695,0.695004453574551,2.36272674661165,0.588041673886233,1.49506903913014,2.45170615461916,0.873522293449499,0.911234450523744,3.58880430539558,2.01877853203176,2.69591483143471,1.51532843307111,2.36707400783802,0.66463798822862,2.66662370270943,4.31953675825383,4.15477523244927,4.2439935024599,4.39403808638944
"CD45+CD3-CD90-CD19- M1_35825",2.789298009415,3.91095345768907,3.86836829557038,3.69773132801644,1.42383239915735,2.70522939071386,3.36879819330098,0.282064728941482,0.130565034336176,1.64547436013183,2.66988513486786,2.04220846474546,3.63840380384521,0.946451044298139,1.91645334212818,3.52416786002644,0.394926818134992,0.566835003206313,0.864154695258553,0.845373184996519,0.24488442197287,0.413332971188438,0.202933474705426,2.41628181437154,3.34953083905856,3.8608101262081,2.62626640831461,0.247723493554249,2.45241451723914,0.261104741232788,2.06755826105223,2.79278397127438,0.745993664323276,2.25405306370518,0.589295223105788,0.354351903684039,0.490625943679158,0.826378768199518,0.528807180370662,1.78843737631012,0.371177758588783,1.77310868828752,0.53031904345828,0.697649281963973,2.69674364710756,0.368940117841201,1.08114479209937,0.87613546720361,4.14683034762719,4.22428005027309,3.92130341648863,4.1870548564216
"CD45+CD3-CD90-CD19- M1_33386",2.0689031242537,3.44849831999089,2.59157320701437,0.488374498272694,0.181791528337926,3.4119077754506,0.371908425122042,0.123290988826953,0.357181443607165,0.221952307147428,1.99478979737775,1.3812846914943,3.04748758960514,0.167168746582632,0.751697350517241,0.299842590855575,0.488511798039333,0.489902881340889,0.888498720550781,1.8879638733447,0.987351865917209,1.16692644039631,0.216743349801255,0.187099990862102,0.377163177394903,0.894668595435454,0.427182726074901,0.741210400261984,0.935825276109375,0.632589643325592,0.865621351968368,0.43236722147131,0.201137504007119,0.334338434516565,0.546082481411775,0.671555694187203,0.893616416769585,0.703454617133006,0.763369021503497,1.22714541857728,0.210259209184553,0.197680660371436,0.497381631126513,1.61114925562577,0.301218313899144,0.435609548628238,0.506915604403641,0.68640330544864,4.17568775669487,4.26451437310784,4.16471496966665,4.16219660839569
"CD45+CD3-CD90-CD19- M1_9975",2.13937257842058,3.28051329224268,2.25378082978024,1.71645915439721,0.534375092440626,1.2296030186283,1.84607073090596,3.69805579545129,3.2366488522874,1.82923160704932,2.07125648177849,0.848633644538895,2.38435348111998,0.372020766584727,1.18150300602856,1.60837142451978,0.905543907309556,0.966912899157903,0.728103143018054,2.3463426699691,1.00506971054366,3.38612274044627,1.22176960581537,1.2520465719595,0.537452295500781,3.20546349723521,2.37608613233022,2.98527846634767,0.537015580822533,2.13668538864706,0.737399888422438,0.733618864255075,1.18452593444619,2.89972044409363,0.806930782617467,0.417875780742548,0.644856837507288,1.48829886609088,2.74048177826533,0.873522293449499,0.476655325942694,3.38914173955653,1.99121082381873,1.65864744837115,0.628577942936925,1.18761217052214,0.680689233274485,2.2175630398894,4.16927100564804,4.22210623333097,3.82760490733653,4.3121408855911
"CD45+CD3-CD90-CD19- M1_4571",2.60262721440478,3.14496069329307,3.34940415594007,2.25469332628218,2.50619265671713,1.6765986440619,3.41880646013844,0.676133230203574,1.13011551026859,0.63168978718906,2.53198030029165,2.56478780935252,0.834426611897135,0.453948934221028,1.27536764995173,1.70830403250401,0.67116572998534,1.25296188555947,0.783404017731478,0.965733656941744,0.721984202723029,1.3476846234689,0.615355695874381,1.02405579552089,1.11994628448412,2.98340394041264,1.72203067805711,1.77804730678636,0.923940920893906,2.2376687208086,0.39429842171125,2.62815617528347,1.07437274326523,0.932419493415426,0.946275447782445,0.632555245013823,1.1033991541867,1.88985955594073,1.40746965622963,1.26559361822589,0.993073975345704,1.91082831955586,0.616259968945414,2.59384338211293,2.42410515876146,0.596297239689121,0.622482656879131,1.91621621580397,4.27327034985129,4.1536901963537,3.70946410036575,4.48808485070921
"CD45+CD3-CD90-CD19- M1_24936",2.90918916984359,3.22398982151777,3.46470420100039,2.16320765024288,2.66925750089389,0.479449687081912,2.45158987083699,1.60473347832116,0.881140279800899,0.395344329769253,2.83698568055735,0.93469586447621,3.23079700970356,0.996379539686134,2.3695585382421,0.398280130292571,1.36149621800929,0.504457231042641,0.894610895071434,1.77457638745884,0.514892564973196,1.69780799609973,1.2072678203142,2.13768113836517,1.27112084597634,1.4214897323378,0.303846091515062,1.43535739981237,1.06228822555216,1.50800690283303,0.244098970956092,0.76474613461907,1.65393769533921,1.7899103575145,0.846505130392714,2.32789391471468,0.370841960800726,1.20058633433301,0.469279078599747,1.76562567184298,0.465218817741537,2.4513747812588,1.5294394509344,0.552925054050248,0.60258760765843,0.324271088888359,1.32758480214534,3.21115192404394,4.27864534701696,4.32220651896634,4.45853281633754,4.1870548564216
"CD45+CD3-CD90-CD19- M1_30366",2.25162586952581,3.32467230654599,1.52679697260659,2.56833133008195,3.57725199473538,0.129596431363918,3.50785163210017,3.23919022158801,0.477361943196726,0.108979411767986,3.01484095756637,1.04734742128031,4.02879672426196,0.785302895667159,0.61474597389915,3.91740304229153,1.76876524412573,0.444876445193412,0.959341394547159,0.837434106267894,1.73435813527974,1.04861886903761,1.12410392162581,2.51374860862642,3.58779348773188,4.27086663238716,1.72873811583056,0.747386689225776,0.916056397811023,1.1826428739155,1.94206141185022,1.55949428888254,0.461530180203361,3.10727001448939,1.15603676726629,2.48392453440925,3.00223471447442,3.22436135662453,2.00363794420918,2.58349292652412,1.4429539325991,2.03298656586091,0.203669714544891,2.31090654215375,3.66247565452593,1.18137559455996,0.242275699787692,3.15042299533524,4.12761853240931,4.11465014899817,3.80824867556785,4.3465289955669
"CD45+CD3-CD90-CD19- M1_23584",2.12477189734484,3.5605013303325,3.25738655119589,0.92663537245954,0.66489281583421,0.97147770404218,0.795278191186086,1.26100824474884,0.319826902967266,0.660772074889144,2.30453605755345,0.352545627645186,3.22746369843962,0.566437571403773,0.88768565476669,0.376156517784926,0.67116572998534,0.978974291812673,1.73411510886315,1.98965311049059,0.75373889944538,1.18633676305932,0.501392234260955,1.07937220473478,1.17044892314739,0.43528152112688,2.2533035765011,3.13142097920892,2.29974844575526,0.890457851976283,0.306894173591286,2.07228054220157,0.43369742134254,2.25803548465247,1.50509663606589,0.741828547513331,0.556519697941535,0.215061153322406,2.35028802872702,1.59400509992944,2.58794114479415,3.65353364951488,0.818722972706823,3.53505449454279,1.53042496302439,0.985749013760988,0.378071048561149,1.98864121331255,4.09351897984584,4.16888358087093,3.81254919576917,4.23287126997388
"CD45+CD3-CD90-CD19- M1_4165",2.03217621777802,3.44318418538864,2.76326209249802,2.97324832762038,1.26137466618751,1.40054271615797,1.09021478527535,1.09224984590227,3.18622876221709,1.81832204199464,2.56152822645955,0.709706209382162,1.75354141538835,0.535975822537457,0.800530989839989,2.36069881302268,0.707252018212532,1.14629866778775,1.11615913679829,2.00134554857302,2.3182686744452,0.603571781037342,1.14574762327639,1.12326248329619,1.04390962848354,0.778990961774243,0.907361695290442,3.15229092795658,2.30527688950447,1.31537656068227,0.567791150972287,0.646543213490686,2.10631424749759,2.20548777319386,0.87135685200614,1.05476424461709,0.782051177849303,0.551345455170256,3.23198866705048,1.40089892414541,1.40916601141334,3.50433293477073,1.35900076301889,2.14453871503159,1.19639866658306,1.66814385131466,1.11659213773652,2.84083945634895,4.11802082650655,4.11898582654402,3.63872640498056,4.36294964556488
