"","Rh103Di<BC103>","Pd104Di<BC104>","Pd105Di<BC105>","Pd106Di<BC106>","Pd108Di<BC108>","Pd110Di<BC110>","Cd112Di<CD19>","In113Di<BC113>","Cd114Di<CD19>","In115Di<Blank>","La139Di<CD45>","Ce140Di<Blank>","Pr141Di<CD43>","Nd142Di<MHCII>","Nd143Di<B220>","Nd144Di<CD11a>","Nd145Di<Ly6GC>","Nd146Di<CD8>","Pm147Di<Ly6G>","Nd148Di<Ly6C>","Sm149Di<CD4>","Nd150Di<CD127>","Eu151Di<CD62L>","Sm152Di<CD11c>","Eu153Di<CD11b>","Sm154Di<CD3>","Gd155Di<CD86>","Gd156Di<BST2>","Gd157Di<CD27>","Gd158Di<Ter119>","Tb159Di<F4_80>","Gd160Di<FcER1>","Dy161Di<CD25>","Dy162Di<PDL1>","Dy163Di<PDL2>","Dy164Di<CD103>","Ho165Di<CD64>","Er166Di<CD48>","Er167Di<CD49b>","Er168Di<CD44>","Tm169Di<CD115>","Er170Di<CD38>","Yb171Di<MerTK>","Yb172Di<Sca-1>","Yb173Di<CD172>","Yb174Di<CD24>","Lu175Di<Siglec_F>","Lu176Di<CD90>","Ir191Di<DNA>","Ir193Di<DNA>","Pt195Di<Cisplatin>","Length<NA>"
"CD45+CD3-CD90-CD19- M1_33156",3.91558534390271,3.82643584537457,3.22712958114828,3.74016789468089,2.69385388439062,1.33231283116766,0.768119974359,0.310901138901103,0.287203660552702,0.429104580191353,2.6558773901453,0.365823011094442,2.78083936612302,1.00793744162781,0.590312601123106,3.50227124658663,2.22641119190993,1.56125680436152,2.72436893410647,1.83932378923126,1.89846615457945,0.156755802756075,2.99792560737527,1.79558449264777,3.11683303834594,0.21702639068907,0.341334002965029,1.3141662496925,0.77259006333477,1.20555952416768,3.1402538511285,2.26078023738896,2.64273473596711,2.18895779970138,0.266051780788079,0.880143186912386,0.580096066977166,3.10913057584789,1.62983135175993,2.9588106296181,2.45000353737434,2.54377188306146,2.08616644293277,2.54864616026405,3.13737409502777,2.2159669011044,3.69709479081399,4.44152529750692,4.22495595147866,4.07457146648657,3.94827290803861,4.40878573419355
"CD45+CD3-CD90-CD19- M1_19828",2.77698818248307,3.21459829104714,1.7089176508718,1.72747676131559,2.1600710356126,1.25847916380313,3.74476784914893,0.358137812037647,0.357181443607165,0.612964969481565,2.97733468469006,0.469040595069706,3.26074886869604,1.47480995642582,0.854515856906549,2.91072041901747,1.22078672869017,2.00212085752807,1.35495968564072,2.68731206203243,1.5650128471586,3.05222178903143,0.319542497686766,0.80553349427761,0.99100539823716,3.92802217895202,0.618653494642129,2.85547010270743,0.488242115964921,1.78990790963502,0.622919724400509,0.442178055347035,0.401447273304052,2.54726135619765,0.814330877957286,1.91591473868989,0.340068331575435,2.33466851881251,2.4338516051588,1.73899819017487,1.16118900061435,3.60855167437256,0.293553464366907,3.38493541257422,0.389691583661563,0.77398410921386,0.793562548627664,2.29791776404083,4.41881442088715,4.31785012082783,4.406188584649,4.32988732431782
"CD45+CD3-CD90-CD19- M1_17143",2.34743768620418,3.70225408835256,3.47033060164542,1.36208632264683,3.7533380434757,3.46100707825521,1.03930664829521,2.44980107195637,0.328253152457405,0.603793314364226,2.8636438584579,0.689595122891442,4.08243401945176,0.26735007682356,3.03091466502159,4.06432842186767,1.74973808273402,1.7587428525078,1.61700610274592,2.61689357519129,1.98878350642472,0.3451229171798,1.40983262881543,3.36344555998845,3.27049229853382,3.54643571607896,2.47449040775062,2.33650999544524,3.05036409557878,2.04192137810931,2.52629974434545,3.07936638612768,1.15667817001232,3.31810354033356,2.52459440341015,2.03696827719338,0.790930419002467,3.24960523582317,1.6524565772724,2.85458502418166,1.95458601586366,2.9911508505587,1.027994103125,2.7794070949149,3.67234572441659,1.92456999624748,1.93783682668976,3.42837621150365,4.0594931903594,4.14175682615784,3.95474852518928,4.39403808638944
"CD45+CD3-CD90-CD19- M1_17019",4.341057071994,4.08816205682638,3.79651557059605,4.00177427606654,0.341785752810711,3.79466966435355,0.321677094016409,3.38323665199473,2.52200468803113,0.354052956227359,2.67088673262217,0.677728565817546,3.30719131404875,1.2237129545209,1.84922352528639,3.21843910842026,2.62642082230509,1.86992528978235,2.04745027368555,2.72157060290693,1.91302063393672,0.356035583980326,1.50942634900799,0.619562715015637,3.5405749307496,0.571024628055597,2.41454489261958,2.03475473498802,1.28498994226093,2.09102140173099,3.09414597715088,1.57289944714903,2.56197645800081,2.38359107455683,0.666394191698783,1.84454887829599,1.57357339144193,3.39011093145422,1.06890893195228,3.31436581587262,2.13283104618987,1.94087866484408,0.602465939451379,1.38588901181113,3.34566397451691,2.6504934764594,3.47038767676576,3.16029225275211,4.25822738587066,4.13633386045421,4.24181972592326,4.3465289955669
"CD45+CD3-CD90-CD19- M1_26001",2.82839695485075,3.81237074015618,3.42285677344688,2.83048167414894,3.39350022297864,3.34980837406903,0.69093716561431,0.467617076878981,4.21364863956693,1.9386428989548,3.12077158557657,0.32161848741651,3.97408185363197,0.884125260763913,1.32456329898641,4.06432842186767,2.63226418951813,1.98592948064069,0.406707663581685,3.15671812874064,0.690845803706559,3.79890591168273,1.56529836353645,3.21198229312967,3.46920267179865,3.7457623051969,2.70784760452312,3.18194624885613,2.66429117430909,2.17796641633805,2.04945187796673,3.33377140876447,3.12759771510712,3.60871323640381,2.04630494417474,1.79246180112043,2.70818679939441,3.21448361489159,2.73919570486405,3.34400421237105,2.28260713945686,3.4396084559282,1.27776680389165,3.23231044429299,3.77544989871277,1.91644865397029,1.09295965673537,2.47160760794507,4.18317686015477,4.19820181726377,4.36695830331903,4.36294964556488
"CD45+CD3-CD90-CD19- M1_10851",2.45383758990625,3.7378306906409,3.7102955575389,3.19729508085159,3.32543065763618,2.54531024522597,0.823172675754858,0.558408603532112,3.24068763045398,1.14863743431749,2.67589671119945,1.0740167040723,3.50493620607373,0.566437571403773,0.786421894785335,3.37524639719066,0.941292425783302,1.74633405500264,0.512403723066577,2.65628007009454,1.90721851509782,2.6402836811102,3.5800586930591,1.44693766589928,2.59118678099668,0.385419529476373,1.07174514935953,1.94676532184343,1.79966785278137,0.477371730528373,1.46224620430963,1.66487181479276,1.17987223978271,1.20829112726207,0.61239679362421,0.726368037844928,0.908995268772812,2.43723913326508,2.651946776596,1.42908014113208,0.919681976482333,0.902566541327724,0.490865112426663,1.02871023055785,0.961457308464139,0.647378327841945,0.656661197257672,2.76010359316812,4.28294628884265,4.26125085034124,3.7234088233864,4.16219660839569
"CD45+CD3-CD90-CD19- M1_28454",3.00743465474422,3.83725947459628,3.71794897035383,3.07890869805202,3.23563876686882,0.70740810634182,3.01898326901955,0.671592160144571,4.24710737264081,0.479677180175871,2.78901626940051,1.44078788156681,4.02223001044164,1.41076342166355,1.4841815839599,3.9415195495127,2.53389720023486,2.33010001028279,0.8490296168485,2.18031212268784,0.703226056985058,1.17984590255609,2.19523163132377,2.79634486763574,3.63611238293283,3.20546349723521,1.63166096351429,0.821771303083814,2.19440959422852,2.2091488763855,2.96461052518286,2.83743902997134,2.28555756912993,2.99489135561739,0.938766790524962,1.98420552095421,0.461325092085504,2.20830459722245,1.05507394931017,1.70474756078299,0.809228814099818,2.15297129132534,0.774962256122318,0.591148669741605,2.94400490539464,0.346513320755328,0.459398913663715,0.278744290486386,4.23139139060938,4.27213026300996,4.29945624695005,4.23287126997388
"CD45+CD3-CD90-CD19- M1_8119",2.56863651924777,3.50493964669397,2.14495189199079,1.67226436769004,1.54418593547962,2.63104621045862,1.00622882731593,2.61991709416255,4.29695181213072,0.392067671929431,2.18041619868371,0.803288819317054,2.37223554180454,0.42586757459098,2.97472048201706,0.600701230258749,0.537706152123908,1.34950498447677,1.47111452167185,0.877255761218174,0.550353298673187,0.655522644609739,0.749592821445159,0.496180658529901,0.454799066200527,0.789388473815349,1.37179170825713,2.61470051428123,1.77523503870711,1.67505205995312,0.60910287282147,0.6582618025494,0.867375821491316,1.61446189110912,0.548333781571277,0.708755516825296,1.12559186799878,1.43466654108087,3.36344608387345,0.954788644211348,0.557923359395462,3.4396084559282,1.94500433525595,2.27766503012971,0.754914568510349,1.11493810194199,0.638178091697741,3.24307176073658,4.29800597060244,4.29063089453079,3.94827290803861,4.45024271629555
"CD45+CD3-CD90-CD19- M1_33210",2.68120549200364,3.56371204869922,3.6313530545977,2.83979342618572,0.293322995902746,3.08901090424124,0.81847207657622,1.09922170465211,0.675235291277052,0.522470065435357,2.75854966033732,0.469040595069706,2.92679386384743,1.17148927335429,2.19520233251784,3.30072953018957,1.2645503818961,1.71609775896283,0.88239677738335,3.02559411492661,2.20654568681925,0.270785548360439,2.56126926199854,1.4883893413087,3.48237866595898,3.75943972849695,1.85324726247012,2.27233720170251,1.41168534390238,1.74200767349805,2.26229959364876,1.70947776162655,0.360283173544257,0.728453742905133,1.93524459165662,0.181498550084648,2.46652047954461,3.49660682562113,1.22244204805647,2.66035806979862,3.36233402143686,2.48246802745766,2.15076125766647,0.838940080490229,2.60436385221831,0.93384042912399,1.0870519662583,2.95287448003058,4.1414915527563,4.11573402348369,4.32993107326687,4.36294964556488
"CD45+CD3-CD90-CD19- M1_12001",2.16848789782976,3.64092744954139,3.34940415594007,2.95154324154581,1.36455888614072,0.446536964006668,1.06174506526209,2.70984742541155,2.20673377535944,0.487246304980974,3.36093253890598,0.631727313391188,3.43150401101279,1.35602389284659,3.10826888432797,3.61504218078487,1.23997420920527,1.95908990137311,0.798177757851564,2.80076223728038,2.20434638288936,1.6905473817329,2.83599869238488,1.67181214268124,2.26182197185336,3.23481304280594,1.93760276803546,1.8922043715093,0.557826646381663,1.59643269310154,1.17334165044065,2.4384060050754,2.04409475468716,2.43032500951823,1.05646418098554,0.713152674594984,1.07489994538112,2.78107578863234,3.33041538214146,1.94999736271904,0.797451332419684,3.05182409305905,0.469317745599682,1.35645766475256,0.464227296481989,1.57657767775188,1.20507067108571,4.15860906696411,4.11802082650655,4.25798748123304,4.11049528532703,4.25408581931871
