"","Rh103Di<BC103>","Pd104Di<BC104>","Pd105Di<BC105>","Pd106Di<BC106>","Pd108Di<BC108>","Pd110Di<BC110>","Cd112Di<CD19>","In113Di<BC113>","Cd114Di<CD19>","In115Di<Blank>","La139Di<CD45>","Ce140Di<Blank>","Pr141Di<CD43>","Nd142Di<MHCII>","Nd143Di<B220>","Nd144Di<CD11a>","Nd145Di<Ly6GC>","Nd146Di<CD8>","Pm147Di<Ly6G>","Nd148Di<Ly6C>","Sm149Di<CD4>","Nd150Di<CD127>","Eu151Di<CD62L>","Sm152Di<CD11c>","Eu153Di<CD11b>","Sm154Di<CD3>","Gd155Di<CD86>","Gd156Di<BST2>","Gd157Di<CD27>","Gd158Di<Ter119>","Tb159Di<F4_80>","Gd160Di<FcER1>","Dy161Di<CD25>","Dy162Di<PDL1>","Dy163Di<PDL2>","Dy164Di<CD103>","Ho165Di<CD64>","Er166Di<CD48>","Er167Di<CD49b>","Er168Di<CD44>","Tm169Di<CD115>","Er170Di<CD38>","Yb171Di<MerTK>","Yb172Di<Sca-1>","Yb173Di<CD172>","Yb174Di<CD24>","Lu175Di<Siglec_F>","Lu176Di<CD90>","Ir191Di<DNA>","Ir193Di<DNA>","Pt195Di<Cisplatin>","Length<NA>"
"CD45+CD3-CD90-CD19- M1_8689",2.56066173443436,3.80263713498368,3.87924667833771,3.36172369280595,2.76361423586205,0.878941780911959,2.95477010628823,0.477896164297386,3.55397797081194,0.450279649129111,2.51430512167808,1.21248318135259,3.40076704377784,1.95361500705871,0.883972525571337,2.37032641529016,0.603234779038542,3.33012214778637,0.547986891942057,2.34504797905233,0.728286477985305,0.63917679414334,1.04169724978653,0.675647961001579,0.821355730099531,0.748541491251677,1.88937760295526,0.510134691538829,2.58412519593127,1.79725448185931,0.429029977821295,0.815641999489543,0.601915406578034,1.12728147301473,0.94126939957735,1.61315405250766,0.717979682623567,2.597771851113,1.73746765566206,2.281569241372,0.717883985329103,1.85548403923936,1.76797951812315,2.25601695132046,1.83977518221609,1.72131476081487,1.19624391053716,4.29669683839563,4.31522900007781,4.20146068046217,4.22986570677377,4.47583355761015
"CD45+CD3-CD90-CD19- M1_15550",2.72487692359812,3.61193718075981,3.57289475180471,1.32383827437127,3.45513140919078,0.503457176758723,2.306885952345,1.60473347832116,4.03400921054036,0.252405674724145,2.93479338720763,0.497168014154033,4.19523496609362,1.83322435063575,2.62039954606386,3.76289323603711,2.15004425325172,2.7385029281267,0.584513900067166,1.53244658329315,1.05148429844568,3.37710640213765,0.974588631338525,2.82392830187266,3.38685764082352,2.97423720046721,1.85324726247012,1.7076917765691,2.25431962272462,1.47006359988995,2.05624685388875,3.03254673893377,2.90314952044806,2.75680311955271,0.868868226988633,1.25925647169813,0.485693891384922,1.91076402382907,0.782218759614848,0.521972472634474,1.269844311995,1.55765692846719,0.700575320476454,0.897442000512092,2.81256862151565,1.19538507084813,0.391255259523582,0.928685196919718,4.20351948420057,4.20580629883497,4.13651219047219,4.23287126997388
"CD45+CD3-CD90-CD19- M1_8740",2.9143916122808,3.9717537757969,3.72996949317489,3.41674622555948,2.08465371740494,4.35668347027648,3.55706011814347,0.578081307589792,4.22986815385567,0.494907044020776,3.10287311659015,1.43481782651793,4.04302540019341,1.71032389266698,2.05166062571694,3.9415195495127,1.2317582839237,2.99282988620322,1.60285379500098,3.38727212052786,1.19648134925081,2.26580980600585,2.26473897623864,1.44884490325815,3.89201404749467,2.44394974218479,1.75195274704781,1.47680422780951,1.45975624208114,0.717419852586244,2.53730445458194,3.23199448349084,1.25956349514134,1.65102506894513,0.642775227490211,2.37658497236946,3.12705819365834,2.92918829402033,0.588688396144359,2.50216411168292,0.706930467645071,1.36656710560806,0.484372628765078,1.66124683455653,3.41909492389566,1.75178131416771,1.00742261906918,1.23567364177009,4.35618280272404,4.32002828686703,4.08991003641478,4.29363827064359
"CD45+CD3-CD90-CD19- M1_4782",2.65088458253092,3.63877864692397,3.47482718956594,3.15426721908359,1.39080960129028,0.924222724690657,2.93846263279768,1.16350630559194,2.71300829160927,1.10673226134365,2.63591299089154,1.41097860312247,3.73132291588873,1.76097709671998,0.652387359976993,3.85164251671242,1.96189684584061,2.69805786834719,0.677045365228454,2.60523621723792,1.80460815455203,2.70134690499895,0.953634127176303,2.84708057230244,3.04111391052348,0.704880445507904,0.939825837193711,1.30855574923495,2.29418717097562,1.79285088319412,0.725238248328555,2.77006916657619,0.783991591353971,2.21232271381685,0.659286492901111,0.781767298931886,0.636614096812219,3.17168181266907,3.49840220979251,1.90612702856082,0.993073975345704,2.70906560661801,1.37038816390003,1.36530892349784,1.62997117422535,0.957352291255215,0.721365371592199,0.803351123755832,4.40692524384611,4.21449879625838,3.71160916913547,4.3465289955669
"CD45+CD3-CD90-CD19- M1_30539",3.08643697552525,4.09578710974943,4.03907482650883,3.82192408455546,1.34497895845956,0.348023112219113,0.174508753235906,2.91502411382304,0.463231083345249,0.221952307147428,2.2222906975466,0.591546049576233,3.61872293234236,1.54344672366116,0.486743197994066,3.39496229904653,3.47964836773065,2.55998652334295,3.07154815719724,2.66549595949448,0.558692610398374,1.79217624982866,0.898422811115337,0.977322853252609,3.65368344484443,3.90081277710679,1.52155353125693,1.36214199246088,2.58212258361305,0.373320384470361,0.364846050131789,3.02680286832925,3.22955705417284,0.890498907160589,0.451843458689793,0.750682225995704,0.458914832687955,1.61963224866808,2.23921531277381,2.08637369676291,0.758931775363969,1.90404775950816,0.37375048080484,0.944843045265539,1.97267256110696,1.06158733968413,0.255915141461513,0.764326324318559,4.31738280241209,4.24167427453018,3.93964043663199,4.1870548564216
"CD45+CD3-CD90-CD19- M1_24",2.89879249282221,3.89576846261103,3.53740325648056,3.38115049350755,2.60015602934586,3.57422922159048,2.74467769955215,3.77379176809117,2.8398228852819,1.3978790998108,2.71106291229191,0.772598372092544,3.76520980571325,1.50014561601938,1.69161905815575,4.08736106702906,0.733356154088571,2.65944259154014,1.78055937633442,2.5794609346078,0.744148977726381,0.756201919291237,1.0559505154297,1.64367210910401,3.59328415713269,0.848873526689941,2.43999662327473,2.52794218231726,3.3238830682671,1.81618981420682,2.60109677792572,3.05544541669189,1.30215527896664,2.74103762827708,0.873846197688648,2.32672792956059,3.39223481737533,3.47464768751252,2.83080798835068,3.00928002656949,0.766544315170626,2.57056384226479,1.34526041514132,2.67438391048073,3.85663734449058,1.55049771236693,2.28015305695956,3.6490733917249,4.39828162578488,4.35271115731778,3.97094251604048,4.29363827064359
"CD45+CD3-CD90-CD19- M1_25033",2.51893660233778,3.9098686103344,3.82810119704208,3.50018259134684,0.6771038816775,2.5641931943947,1.16630691319468,2.29425594093144,0.724465255412002,1.3393714388158,2.82164513280307,0.677728565817546,3.34027248035197,2.3497373999445,2.52305432575498,3.7727527557014,0.813107428773645,2.69566088290162,1.03742493462632,4.0981146494512,1.76344637930129,2.78778022806652,2.06195119851897,1.96690762247739,3.59657857664681,2.64151460410077,1.83482240264551,2.42598045522753,1.81179263964643,3.21938605670861,2.85044023541043,0.370757018019312,0.406737911743846,0.273607882072932,1.10389568165328,2.43506563522981,3.35606251860459,3.75466608962594,3.45128860382184,2.93028539059377,0.309977183905202,1.98619819211543,0.736393124401131,2.2227641816181,3.54624845817142,2.37150155764852,2.13381779370017,3.92400060487523,4.21209126600211,4.30587187916321,4.0065940771013,4.36294964556488
"CD45+CD3-CD90-CD19- M1_6558",2.71164794949457,3.66027596297728,3.63904886787445,1.02671531865977,3.57858088793083,4.42307773484584,3.23959731698369,0.627615828190087,3.98272283216199,0.436083183279517,3.16087324298386,0.759708427423184,4.00472008158013,2.65238513077496,2.65069944051627,3.94700090335034,2.41028948867611,3.06425036619635,2.16667562254952,3.0189656162862,3.08029512841201,3.71596764911918,1.77413148763369,3.22186111865697,3.81622736070792,4.28068870003299,2.4261312617381,3.11054968042838,3.10713964037609,2.18759454494775,3.7189576104322,2.95014669501116,0.892063276276728,3.73046083057567,0.642775227490211,2.76856161792159,2.96847480507886,3.78651591420558,2.24518290256981,3.19911851864786,0.869621128892602,3.46813143384153,1.59657040321058,2.54483270357103,4.00918134160188,1.95692528987201,1.66093268892231,3.99881834232648,4.22281124852988,4.190598736258,4.37785307168316,4.39403808638944
"CD45+CD3-CD90-CD19- M1_4896",2.79032462445896,3.94134192796208,3.92600897548392,3.27964233902643,2.96777092934927,2.46704085485301,0.856658034860738,3.39826932180576,3.79206441232146,1.03483323084854,3.08815333337524,2.44311578006714,3.88766595495364,2.40490256060531,1.9473112724185,3.78589930739771,2.82999417554466,2.97151503762273,0.6995696368982,3.97518381886116,2.5370741840865,3.69285617452378,2.42838323166729,2.19506049358512,3.78437601358565,4.19370414086398,2.61504186156793,3.08198633448167,0.678584104497347,1.28334209956239,2.76919000567139,2.61977160666327,2.30794106453452,2.39350710301202,1.56461531160471,2.15330350756668,2.64315368830438,3.910626990822,3.21754142596074,3.5416248818554,2.63365588268203,2.67277287562859,1.37038816390003,2.69114441855997,3.54076692789879,1.95346818287465,1.67825006905903,3.68433165704444,4.34216473855792,4.32438487751093,3.87711673654987,4.45024271629555
"CD45+CD3-CD90-CD19- M1_24601",2.92584662130967,4.15028162129725,3.92927079521368,4.05378107161987,3.08965373127964,3.35443779800878,3.014053445166,3.87889487853168,2.69803246220047,0.366464669450594,2.56547660921619,1.24681132595218,3.14595828212261,1.96390301742655,2.95173292766747,3.7070297613413,4.16182890175257,2.93321713614099,4.09409442067351,2.92702220208041,1.98878350642472,3.23329505173418,2.76639162930068,0.455816432401793,4.01943039023094,4.25993009100238,0.296462932758115,0.90674143320161,0.358126598175113,1.19516329106941,1.68723085664486,2.01340827052418,2.00379112241833,1.79561387320563,0.575550701457015,0.278791009369715,0.366392040300696,1.05798995721889,0.843085671048992,1.77765232856235,1.7530048293485,0.330878169359659,0.517073840256011,1.01366923941584,3.09019341896172,1.32355013295025,0.710444115977613,2.68805868723107,4.28187095410758,4.36033991259876,3.88788903293113,4.21056696536391
