"","Rh103Di<BC103>","Pd104Di<BC104>","Pd105Di<BC105>","Pd106Di<BC106>","Pd108Di<BC108>","Pd110Di<BC110>","Cd112Di<CD19>","In113Di<BC113>","Cd114Di<CD19>","In115Di<Blank>","La139Di<CD45>","Ce140Di<Blank>","Pr141Di<CD43>","Nd142Di<MHCII>","Nd143Di<B220>","Nd144Di<CD11a>","Nd145Di<Ly6GC>","Nd146Di<CD8>","Pm147Di<Ly6G>","Nd148Di<Ly6C>","Sm149Di<CD4>","Nd150Di<CD127>","Eu151Di<CD62L>","Sm152Di<CD11c>","Eu153Di<CD11b>","Sm154Di<CD3>","Gd155Di<CD86>","Gd156Di<BST2>","Gd157Di<CD27>","Gd158Di<Ter119>","Tb159Di<F4_80>","Gd160Di<FcER1>","Dy161Di<CD25>","Dy162Di<PDL1>","Dy163Di<PDL2>","Dy164Di<CD103>","Ho165Di<CD64>","Er166Di<CD48>","Er167Di<CD49b>","Er168Di<CD44>","Tm169Di<CD115>","Er170Di<CD38>","Yb171Di<MerTK>","Yb172Di<Sca-1>","Yb173Di<CD172>","Yb174Di<CD24>","Lu175Di<Siglec_F>","Lu176Di<CD90>","Ir191Di<DNA>","Ir193Di<DNA>","Pt195Di<Cisplatin>","Length<NA>"
"CD45+CD3-CD90-CD19- M1_35921",2.70250256348047,3.7033314095378,3.70154484915482,2.78462838846645,2.03971734993043,3.21942574361087,2.89600648613394,0.266857093080729,4.385442611109,1.84014901050937,2.03447323806864,0.157138701728395,3.08278029440945,1.16526556762092,2.28649486918846,3.44752677254309,0.386348336913431,1.30442740453384,0.230979943512294,2.63547437941311,0.924300510670201,1.66151562182518,1.70027805170353,0.337903303082282,3.18597525506391,0.728845148560453,0.191863686167114,1.71939314139292,2.36399082701835,0.628395363921901,0.138448785163906,0.384649473353057,0.985625671719315,0.77665996004487,0.379006479130333,0.39256535913406,2.22724283318648,2.30924161019762,0.384492922730417,2.24830838490772,2.09419755077841,2.56242868261375,1.74154097192089,0.477036509660051,2.11661881294835,0.330606820238653,1.02508677103478,3.60528449565553,4.2431949739626,4.37123989912961,4.36695830331903,4.1870548564216
"CD45+CD3-CD90-CD19- M1_17019",4.341057071994,4.08816205682638,3.79651557059605,4.00177427606654,0.341785752810711,3.79466966435355,0.321677094016409,3.38323665199473,2.52200468803113,0.354052956227359,2.67088673262217,0.677728565817546,3.30719131404875,1.2237129545209,1.84922352528639,3.21843910842026,2.62642082230509,1.86992528978235,2.04745027368555,2.72157060290693,1.91302063393672,0.356035583980326,1.50942634900799,0.619562715015637,3.5405749307496,0.571024628055597,2.41454489261958,2.03475473498802,1.28498994226093,2.09102140173099,3.09414597715088,1.57289944714903,2.56197645800081,2.38359107455683,0.666394191698783,1.84454887829599,1.57357339144193,3.39011093145422,1.06890893195228,3.31436581587262,2.13283104618987,1.94087866484408,0.602465939451379,1.38588901181113,3.34566397451691,2.6504934764594,3.47038767676576,3.16029225275211,4.25822738587066,4.13633386045421,4.24181972592326,4.3465289955669
"CD45+CD3-CD90-CD19- M1_25436",2.78519272144018,3.92723000239693,2.7758223451867,0.765906429136706,1.98764008483518,3.55881762066326,1.91700862146889,0.154283397825367,3.79032665277683,0.839244957450552,3.04306043791584,1.14502324266782,3.85376612632062,1.21153512704327,3.23624189733847,4.22339733201937,0.797000868204803,2.63131146501177,0.295328603035957,2.45218718527299,2.25576720738564,3.48064033308111,3.10813744025048,2.7067732491645,3.69980871186314,4.1032035448276,2.01741655355674,2.48883833010978,2.28859282822284,1.87164151230139,2.64396441209897,3.12011641211432,3.28028723107014,3.64819566376077,2.72437306463796,1.56760182868917,2.68630767077967,3.53174265627969,0.255905218577801,3.24741007598701,3.52958053085809,2.09722003613103,2.22577337478991,2.46280315253371,3.85663734449058,0.792802135805464,0.735090059095624,3.67072791495599,3.96211912694807,4.25472436503858,3.53701224834488,4.3465289955669
"CD45+CD3-CD90-CD19- M1_21496",2.88321833474932,4.00436227936112,4.05755932065138,3.74016789468089,3.27171276690619,3.85072784756755,3.27341459415938,2.82087341717851,4.22871387658783,1.89482866758574,2.73527390788208,0.759708427423184,3.62309665290105,1.64886200734013,3.22595020056377,3.76617969455497,4.12341243375876,2.96477169962571,3.92861497489292,3.07083802940719,0.855833468925594,3.51348990000417,3.49804903760261,1.55925721893473,3.862357988238,3.01901013544564,2.37257171963538,2.14487587976412,2.59010517985556,2.40241333583721,2.05624685388875,2.314385945083,3.22588470603649,2.10039247934851,0.976328753745855,0.264480485249975,0.796867776625506,2.57360623178892,3.27521287267088,3.66021980836324,1.63048778706701,0.693486683558783,1.35214078289666,2.3198171402978,3.39717481910229,2.15106282364573,0.352137641307149,4.26863429270697,4.21209126600211,4.19928807950781,3.77386166384937,4.45024271629555
"CD45+CD3-CD90-CD19- M1_3864",2.25452368824151,3.48894553575045,3.16266435124437,2.9292182074623,0.644920890607178,3.75111840266487,1.33876937497888,0.61912286102464,1.04079588888187,1.65615018168093,2.78291334978132,0.969676669353113,3.01307063355051,0.430807145688303,1.03724961639416,0.64255903960398,0.905543907309556,0.691455442301787,0.660334688783506,2.14234581041978,0.78935475195572,1.15409148657266,0.837644917311529,1.39068449503578,1.19220158062311,1.04550117512493,2.13747711001361,2.71322018485761,1.94440898852018,2.1851904061261,1.06513919452151,2.20190722792924,0.742255584690919,1.36877891001695,0.695004453574551,2.36272674661165,0.588041673886233,1.49506903913014,2.45170615461916,0.873522293449499,0.911234450523744,3.58880430539558,2.01877853203176,2.69591483143471,1.51532843307111,2.36707400783802,0.66463798822862,2.66662370270943,4.31953675825383,4.15477523244927,4.2439935024599,4.39403808638944
"CD45+CD3-CD90-CD19- M1_33776",2.83458656126265,4.1099506717172,3.75835459820395,3.31528546221587,0.225224393729885,4.07564950306883,3.31419723148427,4.11372249457588,3.58770235822013,0.0707822892571029,3.50489047945404,0.459885462317333,3.35018412500977,2.47429664712459,0.195817447456422,3.95248233213273,1.29712930029322,2.58529800711022,0.668670212335608,2.33726037576936,0.498893540116808,1.04861886903761,2.55674345451916,3.66420649619153,2.28395823140659,0.108070234260822,1.42789666642444,1.74110165735107,2.32437124350941,0.409277299352513,2.7351461684635,1.97492379985944,0.321069534075561,3.17981183675114,0.383073114261614,2.21060339950046,3.20329996864049,2.37882728157169,1.18041420655224,3.26167874437798,1.18460176784968,1.18374039351437,2.66798972087587,0.537908313198219,3.34566397451691,1.75904836257707,2.74074726230896,1.73781580362558,4.31845973483206,4.42249600753847,4.39637869737769,4.29363827064359
"CD45+CD3-CD90-CD19- M1_9237",2.15685362373787,3.34048273851174,2.98715662532564,3.66733656329917,3.85538782562802,0.466095051493997,1.8913087393552,1.22288770796648,2.43568789137329,0.646077932348422,2.66988513486786,3.11052135852693,2.769481855136,1.71275492548414,2.72873595552578,0.943553281314325,0.979957446918311,1.60534662546059,1.44697305654226,2.79288343558887,0.531122997402598,3.60975698830275,0.6597545696483,1.59950650652619,2.12166673044176,2.79466317260628,1.41556940666006,2.57694050911461,0.823985973057474,1.24678090312938,0.662739516013311,0.96498168880997,0.655916228641463,1.8255856098362,1.37959502426403,0.761767480251338,0.577457125758127,0.489353286678492,2.83203438962682,1.87469890098597,2.09027170038836,2.9247840190617,0.497381631126513,2.19675408301689,0.650052289156158,1.53734219414791,0.688762790082347,1.92747111103509,4.20030604704366,4.11356632135519,4.3016324597642,4.1870548564216
"CD45+CD3-CD90-CD19- M1_1579",2.9477511375865,4.21464738501513,4.10106073236853,3.82741488479632,2.35986335609164,4.09478870354514,3.6207819845943,3.93740454795142,4.42135941757943,1.0425980563642,2.74032776740675,0.974741193136707,3.48412600353795,0.951470733271904,3.21103620876697,3.69717269979868,4.13768105206362,2.62391616924331,4.15659025031692,3.23693705366287,1.76984566468394,3.4885748307042,3.17798603296205,1.19685833304501,3.81842401986008,4.27741682594512,0.905043855930404,1.840117058458,2.70701468963332,1.72824847016417,1.35222091650928,2.71327823285649,3.45608122463551,1.57472591102284,1.35868696764656,1.44337806197566,0.70084432643106,1.97408028550854,1.67166575948365,3.4318291740989,1.76691530806778,2.44415224200387,0.570598622109852,0.847654547265274,3.47828289103666,2.3515714458545,1.29283451648414,3.49946228694736,4.39828162578488,4.26451437310784,4.00227088615738,4.36294964556488
"CD45+CD3-CD90-CD19- M1_12308",2.98540828793799,4.08053812482158,3.84660603325051,3.54532778626105,3.57458991369415,2.92439702416815,2.50862070660741,0.685296404080481,0.556981593347555,0.52650636561369,3.28721390312246,0.697589309773403,3.69306403969733,1.83205107145159,2.82696908836707,3.85712188393143,3.95551672004403,3.09756413457927,3.90013422027597,3.04215664275713,1.00151975430198,3.82168853295756,2.6677606831174,1.32044215518245,4.06886104408473,3.95340340448059,2.72231924048136,1.8441770042758,1.23285056067229,2.05081414422759,2.16311367083864,2.82018843108609,3.23809906043844,1.26511518969471,1.28052264926361,1.57647495464093,1.34668507496409,2.11222428545993,1.76797208639563,3.15741519691242,0.664146778315805,2.68072957147654,1.47870987986867,1.60847184134114,3.46184114722707,2.17796238680857,2.71518506690846,2.50603833294413,4.2163785691066,4.13416488393721,4.05526374667755,4.436858662964
"CD45+CD3-CD90-CD19- M1_35825",2.789298009415,3.91095345768907,3.86836829557038,3.69773132801644,1.42383239915735,2.70522939071386,3.36879819330098,0.282064728941482,0.130565034336176,1.64547436013183,2.66988513486786,2.04220846474546,3.63840380384521,0.946451044298139,1.91645334212818,3.52416786002644,0.394926818134992,0.566835003206313,0.864154695258553,0.845373184996519,0.24488442197287,0.413332971188438,0.202933474705426,2.41628181437154,3.34953083905856,3.8608101262081,2.62626640831461,0.247723493554249,2.45241451723914,0.261104741232788,2.06755826105223,2.79278397127438,0.745993664323276,2.25405306370518,0.589295223105788,0.354351903684039,0.490625943679158,0.826378768199518,0.528807180370662,1.78843737631012,0.371177758588783,1.77310868828752,0.53031904345828,0.697649281963973,2.69674364710756,0.368940117841201,1.08114479209937,0.87613546720361,4.14683034762719,4.22428005027309,3.92130341648863,4.1870548564216
