"","Rh103Di<BC103>","Pd104Di<BC104>","Pd105Di<BC105>","Pd106Di<BC106>","Pd108Di<BC108>","Pd110Di<BC110>","Cd112Di<CD19>","In113Di<BC113>","Cd114Di<CD19>","In115Di<Blank>","La139Di<CD45>","Ce140Di<Blank>","Pr141Di<CD43>","Nd142Di<MHCII>","Nd143Di<B220>","Nd144Di<CD11a>","Nd145Di<Ly6GC>","Nd146Di<CD8>","Pm147Di<Ly6G>","Nd148Di<Ly6C>","Sm149Di<CD4>","Nd150Di<CD127>","Eu151Di<CD62L>","Sm152Di<CD11c>","Eu153Di<CD11b>","Sm154Di<CD3>","Gd155Di<CD86>","Gd156Di<BST2>","Gd157Di<CD27>","Gd158Di<Ter119>","Tb159Di<F4_80>","Gd160Di<FcER1>","Dy161Di<CD25>","Dy162Di<PDL1>","Dy163Di<PDL2>","Dy164Di<CD103>","Ho165Di<CD64>","Er166Di<CD48>","Er167Di<CD49b>","Er168Di<CD44>","Tm169Di<CD115>","Er170Di<CD38>","Yb171Di<MerTK>","Yb172Di<Sca-1>","Yb173Di<CD172>","Yb174Di<CD24>","Lu175Di<Siglec_F>","Lu176Di<CD90>","Ir191Di<DNA>","Ir193Di<DNA>","Pt195Di<Cisplatin>","Length<NA>"
"CD45+CD3-CD90-CD19- M1_33505",2.02116472521314,3.53911084126827,3.121763688334,2.84210370518162,2.79636645124424,1.74096801794032,3.01898326901955,4.12628776960999,4.06007304420549,0.249809519368839,3.24037407799594,1.03152764350755,3.16277506208856,2.23461444857916,1.34097276525596,2.64155405354977,0.379952255188495,2.43445322745842,1.84969670851683,2.34115838316628,2.65264789568572,3.69931646569517,0.388408315007992,2.61008233939266,3.32867257114503,3.85536518525335,3.0756540515206,2.66677837306079,0.88483439932559,1.98120010927769,2.28893577607439,2.95953001287181,0.467205049958037,2.41198614712225,1.15356269607448,2.99775933172308,3.7775240379905,3.16399977317546,0.422408754269913,2.71852925179573,1.14255856905694,3.10468183893105,2.98514979626331,2.25601695132046,3.31936062331128,1.68804863571778,1.05457365017545,4.35933907845505,3.95684763985132,4.11139874064405,4.43235556368461,4.3465289955669
"CD45+CD3-CD90-CD19- M1_26589",2.98540828793799,3.18855618251167,2.8879619038638,2.23686511701932,0.736433917951376,0.633121663548312,1.2884792594015,3.346752136081,3.68351849171464,0.510511378464343,3.35236990743083,1.44078788156681,3.1470806451357,1.97987208708952,1.24263234296685,3.55482331122168,3.89079158989917,2.22261011194134,3.62973053705181,2.0469892567979,2.64840459057859,2.29784286886891,2.09879204315901,2.11286396510285,3.65038884751116,3.4027571429731,1.84252949638264,2.28730045503953,2.20362413201396,2.29637661220768,2.2878267038364,2.8251315278814,2.93727595764729,2.86972490479642,0.978834054800325,0.669377977593947,0.899760526931015,1.9419452926825,0.489632532105753,2.532948246108,2.99508694003522,2.62824030199552,0.93418924776669,0.264073880157457,3.15931043895008,2.0313328132907,0.683376909411575,3.17166713770618,4.27004599412663,4.33309910589079,3.53273007353435,4.37877198511775
"CD45+CD3-CD90-CD19- M1_22295",2.4117125877184,3.70225408835256,2.30428110904842,3.02959932096208,2.53529404751598,0.584688831715307,1.55171991596952,3.12214894859143,0.258709764215694,0.802456431662456,3.15242035485236,0.566920882862172,3.8089382454095,1.72245931318284,2.37182198348536,3.72236367349803,2.32966171803526,2.4358285671447,1.39816270234096,1.35571516646904,1.18188756469849,2.95029944754151,2.62141054414285,2.15858015063505,3.25512476510599,3.15709414023591,1.22622167156653,0.637109091004202,0.971878233921558,2.31382438133509,3.23467062887623,0.664156689300876,0.572755820137717,3.22702829198464,2.74897348646785,1.68703184281073,2.396847978384,3.04877972669666,1.66528201498657,2.73718471517051,0.376276838821336,2.12179288847234,0.482213843096877,2.353401189566,3.55830806299011,0.732896530003314,0.558605450811267,3.04284292394182,4.22602839427929,4.18299706573367,4.01199876610691,4.32988732431782
"CD45+CD3-CD90-CD19- M1_15519",2.69336799865329,3.96632142740088,3.75180730357648,3.17908893836724,0.78587333633499,1.80544579307884,2.89015358650942,0.814964885196362,3.8973429233665,1.56093058976279,2.82164513280307,0.746975311113956,3.51150600554316,1.92033792415412,2.21952409726777,3.6336567662916,2.12404916719472,2.3882943192379,0.553147448498322,3.68006558620509,0.879586400559336,2.47786023235376,2.31993575336816,0.888014445781501,3.41759879835224,3.60925984988196,1.86539502763407,0.809347926871853,2.02496846154979,2.08603366615507,1.45812656628867,2.14588784392506,1.40693290494723,2.53670062930457,0.911260739884294,0.945210118245372,0.402502945637356,3.0751140139372,1.12102686296516,2.1771107365008,2.53197568774166,1.46207943325396,1.6202249751613,1.94804010148078,2.81367708413414,1.1452051467251,0.471120818584814,3.29693052004978,4.09351897984584,4.18734069282465,4.28966440434664,4.16219660839569
"CD45+CD3-CD90-CD19- M1_5718",2.86145749232084,3.98153373717427,3.67964765839896,3.25431077334977,2.16625382832346,3.99301995775824,1.25125188532817,3.73599210471972,4.43543719850791,0.826795602506859,3.17885363405913,1.31647324058932,3.90078989686089,1.66373878329285,3.32446872630646,3.94042330933295,2.44559824847761,2.3782981800906,1.58286564603646,2.99796120101143,1.32435347627179,2.77536595289781,2.94031605427587,3.16148669563942,3.88542378356324,1.89949777056325,2.27269920527309,2.61913773172045,3.02056702966943,2.15618723824975,3.43231444539591,2.91112759467572,2.58522708869747,3.10066984930195,0.546082481411775,1.29280350670522,2.27049984647609,3.7041473528824,2.80116041967823,3.25289797906311,0.660655486232977,2.66480564064021,1.66066011727502,2.66476001425956,3.93125660724116,1.87914156855433,0.916717277987747,2.2175630398894,4.34539899547131,4.27430640913619,3.92238179738794,4.46322660251636
"CD45+CD3-CD90-CD19- M1_1719",2.75344544764367,3.76373517864301,3.35520000176873,3.53353442520685,0.776694074764062,3.69100988213077,3.13860602642502,1.83748555132452,3.7074120441932,1.35869372862059,2.53493000847971,0.929766641772341,3.74553339743377,2.12541351062179,2.23277697613173,4.2881424389341,0.689139478078485,2.50303928156101,2.34705107808691,0.634892510344657,0.681627116432233,2.17343016219348,1.00977751893431,2.62902637608314,3.46810470066434,1.38075029208961,2.18175109431552,0.681777331488432,1.46848604556626,1.80456536237479,3.15891699819066,3.02910132805933,1.81030394161215,0.804865088682345,0.654558411774336,1.37455692132302,2.14787937785528,3.60750916204377,1.88422862666457,2.65596701956322,4.02567646397143,2.58909983563635,1.53566839247047,2.19180861379208,3.83798466797422,1.30591460585799,1.33046902449531,2.47936930283999,4.32492247159621,4.28083557327935,4.04119733756863,4.46322660251636
"CD45+CD3-CD90-CD19- M1_28245",2.95819828227986,3.92505939695899,3.65552312832237,3.37599578158245,0.388151932117996,0.7545101595869,0.568437080108778,3.21670185659704,3.67741028624546,0.344906529786622,3.18308781149199,0.192313188840644,3.45563211526935,1.89842197299586,2.65565748666495,3.46395083156303,2.93392706115805,2.47382651060187,0.293256327377705,4.00920629305211,0.799188525259439,3.37529024597963,1.43132980719007,1.53058601176431,3.73275637077809,2.82819705800414,2.65539073248844,1.42307211156056,0.360550349450247,1.64607053985727,2.93167786565836,2.8799907472082,0.764852696412058,0.273607882072932,0.821740733805481,2.19366183715945,2.88435738786119,2.88859533933768,1.23295431215389,2.46916250041394,0.817136833028203,2.19445458880059,0.416647113792529,0.523048812447272,2.62248469553159,0.302219378896656,0.277699224281543,2.37765366953728,4.25393131138526,4.22428005027309,4.15061131604265,4.23287126997388
"CD45+CD3-CD90-CD19- M1_10287",2.96865557131984,4.07291527514858,3.9760191220657,3.83399922265112,2.93595182510707,3.67461903875825,3.13652303441786,1.31558525555858,1.23390526838997,1.36842342238684,2.90172527534863,1.20112448016334,3.6537096961705,2.14218817151352,3.02104630624352,3.90973010157268,2.08158142260583,2.46036596893348,0.965552754976997,3.39714294759719,0.684693647309811,1.16692644039631,2.98040545929933,1.67017258583477,3.9249658279373,3.57377170778215,2.77008860793644,2.3399282749275,2.5960436692466,1.92254560727244,2.88337536432489,3.09751516835101,0.855172896930163,3.03790913263745,0.774987430968498,2.59748190095994,3.11597472397124,3.63825669275824,2.94583160281028,3.20789853836836,1.05096570531157,2.45857910777354,0.627815001915039,2.07502884408553,3.78532310019443,0.818435376483136,2.38849896132883,3.86733141586138,4.2743452397142,4.26560229450815,3.73413843503642,4.436858662964
"CD45+CD3-CD90-CD19- M1_16486",2.18881844919282,3.20834205090232,2.52705809135034,3.10916203516988,1.04953930672541,0.959477799358804,2.29043511675907,1.25332469935915,1.94735132619026,1.51932796467122,3.37485512958215,1.12293039935478,2.94211495705065,1.8214758463255,2.87795822569397,2.79075551278055,2.27961999466908,2.25639992157546,0.981111455746835,2.26417849974228,1.45492657387018,2.30418445957459,1.98953363695413,1.17320845036707,1.31384488179323,3.6903603626841,2.78893730703448,3.06330836885089,1.36795090836721,0.923080693418138,1.2094128657465,2.44821758943975,0.553789497852477,1.33376458312579,0.631046297394721,2.04475578577076,0.513061763679645,1.34763002978537,2.81603660418593,0.534047375877763,1.02853142660998,3.62171686763123,1.35900076301889,2.81411225354486,0.814740679804176,1.96383298164212,0.49968120813701,1.7553320370025,4.13722172345384,4.14392625246446,4.24616736380382,4.3465289955669
"CD45+CD3-CD90-CD19- M1_17814",2.70148708338408,3.63985301302227,3.74089109577927,3.94967184071931,0.813927577739438,0.45299457233939,3.32735847261132,3.05522696672279,2.38227445698498,0.298309712102034,2.99711230908889,1.41693192786604,3.091848188469,2.22684173684772,0.847222249658208,2.69940808623101,2.76563368715151,2.49115290718505,1.35495968564072,1.92404542053505,0.952172431588067,0.864069763008749,1.04881915003157,2.94616097945378,0.783482944880578,2.23075325268846,2.47105130780257,2.36380680293774,0.397738504685449,0.951338725667237,0.737399888422438,0.526661187744403,2.79262327295266,2.83965871384994,0.499421097442413,1.13430145598403,1.88426501605816,1.59658103981963,2.06011793092687,1.91771079319738,0.526973675425873,1.97181285680211,1.5294394509344,1.71484888014386,2.56110248473238,0.286587614455505,1.53154668486188,2.14782146431365,4.40584463271514,4.34508342786123,3.8932763854134,4.1870548564216
