"","Rh103Di<BC103>","Pd104Di<BC104>","Pd105Di<BC105>","Pd106Di<BC106>","Pd108Di<BC108>","Pd110Di<BC110>","Cd112Di<CD19>","In113Di<BC113>","Cd114Di<CD19>","In115Di<Blank>","La139Di<CD45>","Ce140Di<Blank>","Pr141Di<CD43>","Nd142Di<MHCII>","Nd143Di<B220>","Nd144Di<CD11a>","Nd145Di<Ly6GC>","Nd146Di<CD8>","Pm147Di<Ly6G>","Nd148Di<Ly6C>","Sm149Di<CD4>","Nd150Di<CD127>","Eu151Di<CD62L>","Sm152Di<CD11c>","Eu153Di<CD11b>","Sm154Di<CD3>","Gd155Di<CD86>","Gd156Di<BST2>","Gd157Di<CD27>","Gd158Di<Ter119>","Tb159Di<F4_80>","Gd160Di<FcER1>","Dy161Di<CD25>","Dy162Di<PDL1>","Dy163Di<PDL2>","Dy164Di<CD103>","Ho165Di<CD64>","Er166Di<CD48>","Er167Di<CD49b>","Er168Di<CD44>","Tm169Di<CD115>","Er170Di<CD38>","Yb171Di<MerTK>","Yb172Di<Sca-1>","Yb173Di<CD172>","Yb174Di<CD24>","Lu175Di<Siglec_F>","Lu176Di<CD90>","Ir191Di<DNA>","Ir193Di<DNA>","Pt195Di<Cisplatin>","Length<NA>"
"CD45+CD3-CD90-CD19- M1_29601",2.60062334591416,3.77345568241085,3.5949972427371,3.78117130394504,0.69365685639827,1.01445514814226,3.75757596344942,0.602426308259305,4.11801377857173,0.675782072920462,3.0797503507426,0.566920882862172,3.96751718387047,1.26430856219681,3.00988429847874,4.07858653027381,2.62408088464544,2.64358373720152,2.77193815076095,2.49727486523048,0.395556858646344,0.526355570650491,1.09173756697962,3.1603888846123,3.36490047158126,4.23797746549223,0.372014990000071,1.76959559732295,2.81060361707384,2.11333969181619,2.78126908727323,2.9241926133744,0.290537117149368,3.61310003805406,0.789704386343119,2.60641978054597,2.51017853521786,3.26387392748509,1.73746765566206,3.12229876734353,0.660655486232977,2.57636495853417,2.18216580588055,2.36058748003539,3.71511934849749,1.2761874229388,1.71706732466388,3.46493413089132,4.27972048910936,4.40395169784094,4.19510723106511,4.32988732431782
"CD45+CD3-CD90-CD19- M1_20703",3.0389741095689,3.97610015995203,3.93688151683572,2.35254376443522,3.8485556945182,3.1416846767308,3.66142222181595,3.1258943248967,2.50503134348828,0.461142920829002,2.88729636509764,0.595122903522197,3.50603124113629,0.756191242144423,3.20413271677382,3.24698273217562,0.350528802786386,2.75382648427013,1.62825119454137,3.23583887142588,1.76664900340389,3.49487029950036,1.57221652898216,0.547723497064317,3.65038884751116,1.52124781409009,2.46990445816439,2.56804363159552,2.79804842094344,1.00123386871924,2.31996418561263,0.739800714522851,0.738528738351569,2.19862221561684,0.642775227490211,1.78028452818003,1.47280255143323,2.99501669638418,2.50354344838216,2.30813539311751,2.35633311748024,0.319057200466385,0.488698295016907,2.55371895032976,1.79673359650542,0.734608804867134,1.66590117223077,0.702313180925298,4.21745053628905,4.35489067784792,4.33864120848006,4.21056696536391
"CD45+CD3-CD90-CD19- M1_25436",2.78519272144018,3.92723000239693,2.7758223451867,0.765906429136706,1.98764008483518,3.55881762066326,1.91700862146889,0.154283397825367,3.79032665277683,0.839244957450552,3.04306043791584,1.14502324266782,3.85376612632062,1.21153512704327,3.23624189733847,4.22339733201937,0.797000868204803,2.63131146501177,0.295328603035957,2.45218718527299,2.25576720738564,3.48064033308111,3.10813744025048,2.7067732491645,3.69980871186314,4.1032035448276,2.01741655355674,2.48883833010978,2.28859282822284,1.87164151230139,2.64396441209897,3.12011641211432,3.28028723107014,3.64819566376077,2.72437306463796,1.56760182868917,2.68630767077967,3.53174265627969,0.255905218577801,3.24741007598701,3.52958053085809,2.09722003613103,2.22577337478991,2.46280315253371,3.85663734449058,0.792802135805464,0.735090059095624,3.67072791495599,3.96211912694807,4.25472436503858,3.53701224834488,4.3465289955669
"CD45+CD3-CD90-CD19- M1_1579",2.9477511375865,4.21464738501513,4.10106073236853,3.82741488479632,2.35986335609164,4.09478870354514,3.6207819845943,3.93740454795142,4.42135941757943,1.0425980563642,2.74032776740675,0.974741193136707,3.48412600353795,0.951470733271904,3.21103620876697,3.69717269979868,4.13768105206362,2.62391616924331,4.15659025031692,3.23693705366287,1.76984566468394,3.4885748307042,3.17798603296205,1.19685833304501,3.81842401986008,4.27741682594512,0.905043855930404,1.840117058458,2.70701468963332,1.72824847016417,1.35222091650928,2.71327823285649,3.45608122463551,1.57472591102284,1.35868696764656,1.44337806197566,0.70084432643106,1.97408028550854,1.67166575948365,3.4318291740989,1.76691530806778,2.44415224200387,0.570598622109852,0.847654547265274,3.47828289103666,2.3515714458545,1.29283451648414,3.49946228694736,4.39828162578488,4.26451437310784,4.00227088615738,4.36294964556488
"CD45+CD3-CD90-CD19- M1_24038",2.51200544612118,3.60764573678387,3.15253584564216,3.39905176168148,3.89045184734702,3.20803540237887,3.4054286403384,2.47949399790799,1.01243978085132,0.443141024206466,3.04620054713887,0.673806102551011,4.00581436534961,1.59483017549779,0.451804514090842,3.65884262368313,2.60177334097177,2.52266257303602,0.643784187486313,2.24227860415751,2.21529231065759,1.14134269064466,2.22110266462707,0.706187557753492,3.17719486905136,3.24431500775206,1.32277005999425,2.1991510477166,1.8792548800496,2.26713426453307,2.09125999513179,2.33647633566324,0.835047202377345,3.21385442847966,1.25158089868669,1.31559710842105,1.5531703754867,2.96429635876797,0.289142101307982,1.83241402923896,1.70626350788341,2.82807573809896,1.59657040321058,2.49582682587935,3.07263019834437,0.510265931795964,1.2666210669189,1.76698695339734,3.95473965746882,4.09189683638281,2.77291647061451,4.23287126997388
"CD45+CD3-CD90-CD19- M1_20417",2.32028441846243,3.45594126213501,3.1939378565561,0.282730470268903,3.37740019135485,0.459513574388614,0.314058601594352,0.804253039584234,2.19728062195514,0.6808572717745,2.67790169230562,0.812216191402052,4.19523496609362,0.507354220787398,0.478568520134565,3.98208419053713,0.407902896718219,2.68364400052136,0.876305310158284,2.37714976152279,1.17095082686004,3.43644960666496,2.54763651262126,3.22844689331472,3.4494390895382,4.05073267090619,2.35495056263995,2.47652161737218,2.94255136150863,2.12196528820626,3.23027897798358,1.57289944714903,0.42551969685775,3.24459042480254,1.96772259402259,2.11227938462569,2.46928856592467,3.22875151539637,1.53388913371965,2.45705637936447,1.6874224476149,2.38195438067752,0.270955514000473,2.06577951726083,3.64821933803811,0.854242053222739,1.22563771559076,3.42198209520741,4.12335217403819,4.22319313803193,3.85342887532519,4.45024271629555
"CD45+CD3-CD90-CD19- M1_13835",2.58361283897994,3.78209896510815,3.83463310979829,3.67636568600525,3.71623128530958,0.373491091669738,3.51731510927218,1.92400129467624,3.44344094039499,0.712090073417153,3.11445146260951,0.404308370711657,1.76569730266384,1.44780216694544,2.08860751260949,2.7145877692306,1.59411264441953,2.67157208081946,1.43787250427945,1.72105573964473,1.40438849338912,3.69802697607925,0.721162668990622,1.15807489486103,0.679910691815118,3.08942981213926,2.61504186156793,2.41471172545479,2.9834620798936,1.35085961919675,1.73150287075681,1.79853105326573,0.783991591353971,1.7233536402515,0.668767529237704,1.91172494425292,0.397924581876158,2.52855144082333,1.53388913371965,0.649023839015265,0.813177193535343,2.87595787715511,2.49634064955174,2.75609619058918,0.455523411921337,1.92109108196457,2.12548479511084,2.86750394632273,4.22173900242889,4.18625474856232,4.35606547694981,4.40878573419355
"CD45+CD3-CD90-CD19- M1_21034",2.70250256348047,3.81237074015618,3.55184211008531,2.35661746731792,1.11370626013629,3.02081461378129,2.87531343840113,0.225593975087225,3.76013210615576,0.953061913621836,3.27016520461305,0.309105066214339,3.85485958036247,1.09733790818574,1.79054000549165,4.05116773601953,2.49627684804173,2.47248572718505,2.03534106858393,3.75355239615627,0.442171967039665,1.90055388591906,1.37746627416924,2.01591275814913,3.91947380245391,3.24431500775206,2.60717663399012,2.80700346651602,0.36298087314293,1.71590731310524,2.41942591142571,3.65817515776599,3.22588470603649,2.37487846262765,0.933762461304126,3.09884900948134,3.42181442482669,3.87328280593112,1.94941011981859,3.09376803921169,0.326655982332125,2.60295108519279,1.03539205293622,2.89521208086622,3.93345148526808,1.78675439113534,2.27427675811651,3.43219926258026,4.12015317462947,4.1591157097402,3.73950426011315,4.47583355761015
"CD45+CD3-CD90-CD19- M1_14395",2.85628380817209,4.1295676525546,3.8716319659604,4.01044751781304,3.34930740936051,3.38598487889025,3.19273211955142,2.62657229802632,4.06264796869035,0.568316545233558,2.84620382538781,0.768284244185154,3.46988167763848,0.546113165875581,2.70391086563624,3.87465671401934,4.08170670302131,3.03529922731672,4.18948881369472,2.265536953568,0.779571919956447,3.06926246486692,2.72321278916646,2.65906008808609,3.87334168687274,4.09743801756877,1.74039577880741,1.6630086076021,0.783453894018284,2.8499133222518,2.16087588758738,2.71852219860022,3.87467143834652,2.86638788373921,0.948778851850746,0.772871523831395,0.528238772013139,1.83831503074853,1.37277736977976,3.4559829121985,0.445559861031107,2.80462002801256,2.15339955735551,0.501055741213848,3.50568703651619,2.50072870948756,1.81608491573047,3.07790299814974,4.19066894650132,4.25689976337631,3.99362594067259,4.42304898944108
"CD45+CD3-CD90-CD19- M1_16814",2.72691411952815,4.09905527760207,3.9303580669056,3.64921465485028,3.46255496298517,0.405993055439501,3.86243222814577,1.69913299666416,3.19489158718428,0.577009456879185,3.1450285575224,1.58482761485487,3.51260088406004,1.24636234338904,0.967144225027487,3.98098777446664,1.99689862900653,2.72903587657648,0.8490296168485,3.48706559649102,0.980287765675325,3.90464045258082,2.57771090387757,0.767829265248904,3.60536373337057,2.37504252874359,1.9462025485053,1.33460678846604,1.36795090836721,0.868712971864375,2.47344594043,2.03586883804133,0.712756281557996,1.11677359076615,0.447586197257192,1.19952706892532,0.604062275440778,3.15192813391219,0.908901583430936,2.51865750751764,1.17053804617272,2.01913133995357,0.813843991393284,1.59772241556826,3.16698713587218,1.55311941500101,0.411307185630423,2.47160760794507,4.33569747448557,4.3570703020723,4.1690554615012,4.23287126997388
